Time,Protocol,Length,Source,Destination,bad_packet
18.836154515,0,42,2,1,1
18.846406804,0,42,2,1,1
18.850029263,0,42,2,1,1
18.850048873,0,42,2,1,1
18.850092924,0,42,2,1,1
18.850103364,0,42,2,1,1
18.85706543,0,42,2,1,1
18.867383829,0,42,2,1,1
18.877733565,0,42,2,1,1
18.886029533,0,42,2,1,1
18.886050284,0,42,2,1,1
18.886057354,0,42,2,1,1
18.888068129,0,42,2,1,1
18.898507997,0,42,2,1,1
18.908943775,0,42,2,1,1
18.918110358,0,42,2,1,1
18.918124474,0,42,2,1,1
18.918134228,0,42,2,1,1
18.919357323,0,42,2,1,1
18.929737363,0,42,2,1,1
18.940334842,0,42,2,1,1
18.946029831,0,42,2,1,1
18.946050361,0,42,2,1,1
18.946060256,0,42,2,1,1
18.950810592,0,42,2,1,1
18.961036953,0,42,2,1,1
18.971509477,0,42,2,1,1
18.978144918,0,42,2,1,1
18.978171695,0,42,2,1,1
18.978191163,0,42,2,1,1
18.981875772,0,42,2,1,1
18.992679911,0,42,2,1,1
19.003146059,0,42,2,1,1
19.010123536,0,42,2,1,1
19.01025367,0,42,2,1,1
19.010333132,0,42,2,1,1
19.013454528,0,42,2,1,1
19.023942341,0,42,2,1,1
19.034580852,0,42,2,1,1
19.042073449,0,42,2,1,1
19.042175839,0,42,2,1,1
19.045039572,0,42,2,1,1
19.04605638,0,42,2,1,1
19.055502929,0,42,2,1,1
19.065918853,0,42,2,1,1
19.074114239,0,42,2,1,1
19.074173265,0,42,2,1,1
19.074184348,0,42,2,1,1
19.076344525,0,42,2,1,1
19.087163906,0,42,2,1,1
19.097669242,0,42,2,1,1
19.106024996,0,42,2,1,1
19.106055799,0,42,2,1,1
19.106062532,0,42,2,1,1
19.108008017,0,42,2,1,1
19.118521611,0,42,2,1,1
19.12895965,0,42,2,1,1
19.138092144,0,42,2,1,1
19.138112316,0,42,2,1,1
19.138121484,0,42,2,1,1
19.139566117,0,42,2,1,1
19.149937705,0,42,2,1,1
19.160397078,0,42,2,1,1
19.170028062,0,42,2,1,1
19.170063562,0,42,2,1,1
19.171136844,0,42,2,1,1
19.174225781,0,42,2,1,1
19.18140003,0,42,2,1,1
19.191834258,0,42,2,1,1
19.202361097,0,42,2,1,1
19.206030279,0,42,2,1,1
19.206041113,0,42,2,1,1
19.206051571,0,42,2,1,1
19.21261452,0,42,2,1,1
19.223169592,0,42,2,1,1
19.233842537,0,42,2,1,1
19.234028502,0,42,2,1,1
19.234042698,0,42,2,1,1
19.234071319,0,42,2,1,1
19.244110204,0,42,2,1,1
19.254666865,0,42,2,1,1
19.265051188,0,42,2,1,1
19.270035709,0,42,2,1,1
19.270056132,0,42,2,1,1
19.270066045,0,42,2,1,1
19.276142204,0,42,2,1,1
19.286475113,0,42,2,1,1
19.297076616,0,42,2,1,1
19.298077378,0,42,2,1,1
19.302171709,0,42,2,1,1
19.302188523,0,42,2,1,1
19.302214179,0,42,2,1,1
19.307468348,0,42,2,1,1
19.31784558,0,42,2,1,1
19.328253536,0,42,2,1,1
19.330226772,0,42,2,1,1
19.33025882,0,42,2,1,1
19.330268613,0,42,2,1,1
19.330272216,0,42,2,1,1
19.330277135,0,42,2,1,1
19.334096261,0,42,2,1,1
19.334118764,0,42,2,1,1
19.339009442,0,42,2,1,1
19.349544742,0,42,2,1,1
19.359801525,0,42,2,1,1
19.362031723,0,42,2,1,1
19.362044505,0,42,2,1,1
19.366023653,0,42,2,1,1
19.366032863,0,42,2,1,1
19.366042524,0,42,2,1,1
19.370034578,0,42,2,1,1
19.380376617,0,42,2,1,1
19.390949385,0,42,2,1,1
19.394032441,0,42,2,1,1
19.394046852,0,42,2,1,1
19.398023733,0,42,2,1,1
19.398049564,0,42,2,1,1
19.398056486,0,42,2,1,1
19.398067454,0,42,2,1,1
19.401418499,0,42,2,1,1
19.411817645,0,42,2,1,1
19.420968066,0,60,2,4,0
19.42099359,0,60,2,0,0
19.422767327,0,42,2,1,1
19.42609664,0,42,2,1,1
19.426107564,0,42,2,1,1
19.426134467,0,42,2,1,1
19.430120013,0,42,2,1,1
19.430144598,0,42,2,1,1
19.430154945,0,42,2,1,1
19.433189204,0,42,2,1,1
19.443806765,0,42,2,1,1
19.45424291,0,42,2,1,1
19.458203027,0,42,2,1,1
19.458214499,0,42,2,1,1
19.4582347,0,42,2,1,1
19.458244421,0,42,2,1,1
19.458250532,0,42,2,1,1
19.458256256,0,42,2,1,1
19.464713831,0,42,2,1,1
19.475467493,0,42,2,1,1
19.485729434,0,42,2,1,1
19.49002553,0,42,2,1,1
19.490037123,0,42,2,1,1
19.490047912,0,42,2,1,1
19.490055212,0,42,2,1,1
19.490074807,0,42,2,1,1
19.490078451,0,42,2,1,1
19.496216095,0,42,2,1,1
19.506617415,0,42,2,1,1
19.516957675,0,42,2,1,1
19.522033082,0,42,2,1,1
19.522057733,0,42,2,1,1
19.522061897,0,42,2,1,1
19.526075432,0,42,2,1,1
19.526107567,0,42,2,1,1
19.526111894,0,42,2,1,1
19.527272057,0,42,2,1,1
19.537678063,0,42,2,1,1
19.54818018,0,42,2,1,1
19.554288968,0,42,2,1,1
19.55431383,0,42,2,1,1
19.554318676,0,42,2,1,1
19.554322646,0,42,2,1,1
19.554326195,0,42,2,1,1
19.558024302,0,42,2,1,1
19.55848278,0,42,2,1,1
19.569111898,0,42,2,1,1
19.579504232,0,42,2,1,1
19.586068828,0,42,2,1,1
19.586092503,0,42,2,1,1
19.586102711,0,42,2,1,1
19.586106804,0,42,2,1,1
19.590030926,0,42,2,1,1
19.59005625,0,42,2,1,1
19.590063977,0,42,2,1,1
19.600690304,0,42,2,1,1
19.611062997,0,42,2,1,1
19.618262067,0,42,2,1,1
19.618308178,0,42,2,1,1
19.618319013,0,42,2,1,1
19.618324452,0,42,2,1,1
19.621442179,0,42,2,1,1
19.62205848,0,42,2,1,1
19.622105635,0,42,2,1,1
19.631971975,0,42,2,1,1
19.642239207,0,42,2,1,1
19.650411322,0,42,2,1,1
19.650438183,0,42,2,1,1
19.650448857,0,42,2,1,1
19.650452365,0,42,2,1,1
19.650456163,0,42,2,1,1
19.650460498,0,42,2,1,1
19.652801256,0,42,2,1,1
19.663200456,0,42,2,1,1
19.673685458,0,42,2,1,1
19.682492282,0,42,2,1,1
19.682518919,0,42,2,1,1
19.682527444,0,42,2,1,1
19.682537982,0,42,2,1,1
19.682541657,0,42,2,1,1
19.682546262,0,42,2,1,1
19.684110807,0,42,2,1,1
19.694787259,0,42,2,1,1
19.705223076,0,42,2,1,1
19.71403261,0,42,2,1,1
19.714073818,0,42,2,1,1
19.714080431,0,42,2,1,1
19.714084786,0,42,2,1,1
19.714095322,0,42,2,1,1
19.714099831,0,42,2,1,1
19.715525466,0,42,2,1,1
19.726330945,0,42,2,1,1
19.736886526,0,42,2,1,1
19.746027585,0,42,2,1,1
19.746046435,0,42,2,1,1
19.746054761,0,42,2,1,1
19.746080018,0,42,2,1,1
19.74608563,0,42,2,1,1
19.74608968,0,42,2,1,1
19.747290506,0,42,2,1,1
19.757701572,0,42,2,1,1
19.76818465,0,42,2,1,1
19.778040177,0,42,2,1,1
19.778077599,0,42,2,1,1
19.778576605,0,42,2,1,1
19.782035057,0,42,2,1,1
19.782058604,0,42,2,1,1
19.782070109,0,42,2,1,1
19.782074902,0,42,2,1,1
19.789042709,0,42,2,1,1
19.799402736,0,42,2,1,1
19.809923501,0,42,2,1,1
19.810025413,0,42,2,1,1
19.810033937,0,42,2,1,1
19.810052244,0,42,2,1,1
19.810055722,0,42,2,1,1
19.810059548,0,42,2,1,1
19.810063582,0,42,2,1,1
19.820208811,0,42,2,1,1
19.830890393,0,42,2,1,1
19.84122283,0,42,2,1,1
19.842081032,0,42,2,1,1
19.842141383,0,42,2,1,1
19.842211678,0,42,2,1,1
19.842261298,0,42,2,1,1
19.842267913,0,42,2,1,1
19.846057484,0,42,2,1,1
19.85166812,0,42,2,1,1
19.862263477,0,42,2,1,1
19.872752591,0,42,2,1,1
19.874050749,0,42,2,1,1
19.874074123,0,42,2,1,1
19.874085106,0,42,2,1,1
19.874091771,0,42,2,1,1
19.874095087,0,42,2,1,1
19.878064683,0,42,2,1,1
19.87808837,0,42,2,1,1
19.883222409,0,42,2,1,1
19.893531202,0,42,2,1,1
19.90416322,0,42,2,1,1
19.906034831,0,42,2,1,1
19.906058021,0,42,2,1,1
19.906069697,0,42,2,1,1
19.90607714,0,42,2,1,1
19.906081336,0,42,2,1,1
19.906085221,0,42,2,1,1
19.938083398,0,42,2,1,1
19.938145438,0,42,2,1,1
19.938165011,0,42,2,1,1
19.938177448,0,42,2,1,1
19.938184263,0,42,2,1,1
19.938192195,0,42,2,1,1
19.970061749,0,42,2,1,1
19.970084804,0,42,2,1,1
19.970091876,0,42,2,1,1
19.970108291,0,42,2,1,1
19.970116406,0,42,2,1,1
19.970123951,0,42,2,1,1
20.0020336,0,42,2,1,1
20.002056015,0,42,2,1,1
20.002068395,0,42,2,1,1
20.00207846,0,42,2,1,1
20.002084418,0,42,2,1,1
20.006034397,0,42,2,1,1
20.034039936,0,42,2,1,1
20.034067294,0,42,2,1,1
20.034074495,0,42,2,1,1
20.034093415,0,42,2,1,1
20.034099197,0,42,2,1,1
20.034104214,0,42,2,1,1
20.06603957,0,42,2,1,1
20.066063282,0,42,2,1,1
20.066074065,0,42,2,1,1
20.066081483,0,42,2,1,1
20.066088777,0,42,2,1,1
20.06609452,0,42,2,1,1
20.066099615,0,42,2,1,1
20.098032895,0,42,2,1,1
20.098054321,0,42,2,1,1
20.098066836,0,42,2,1,1
20.098072756,0,42,2,1,1
20.098081952,0,42,2,1,1
20.102036647,0,42,2,1,1
20.130036265,0,42,2,1,1
20.130061451,0,42,2,1,1
20.130068702,0,42,2,1,1
20.13008102,0,42,2,1,1
20.130085215,0,42,2,1,1
20.130090368,0,42,2,1,1
20.162041156,0,42,2,1,1
20.162063849,0,42,2,1,1
20.162074369,0,42,2,1,1
20.162082265,0,42,2,1,1
20.162089179,0,42,2,1,1
20.162094911,0,42,2,1,1
20.194067943,0,42,2,1,1
20.198033702,0,42,2,1,1
20.198058175,0,42,2,1,1
20.198069405,0,42,2,1,1
20.198076233,0,42,2,1,1
20.198080193,0,42,2,1,1
20.226065823,0,42,2,1,1
20.226090347,0,42,2,1,1
20.226100886,0,42,2,1,1
20.226105405,0,42,2,1,1
20.23003573,0,42,2,1,1
20.23006652,0,42,2,1,1
20.258034701,0,42,2,1,1
20.258080822,0,42,2,1,1
20.258089916,0,42,2,1,1
20.262030299,0,42,2,1,1
20.2620517,0,42,2,1,1
20.262061756,0,42,2,1,1
20.290101137,0,42,2,1,1
20.290175801,0,42,2,1,1
20.290194765,0,42,2,1,1
20.290204114,0,42,2,1,1
20.290210986,0,42,2,1,1
20.290225023,0,42,2,1,1
20.322040885,0,42,2,1,1
20.322067036,0,42,2,1,1
20.322074224,0,42,2,1,1
20.32208719,0,42,2,1,1
20.322094403,0,42,2,1,1
20.322132297,0,42,2,1,1
20.354095734,0,42,2,1,1
20.35421851,0,42,2,1,1
20.354242739,0,42,2,1,1
20.358126716,0,42,2,1,1
20.358240695,0,42,2,1,1
20.358278906,0,42,2,1,1
20.358298721,0,42,2,1,1
20.386083048,0,42,2,1,1
20.386154767,0,42,2,1,1
20.386182012,0,42,2,1,1
20.386204148,0,42,2,1,1
20.386220366,0,42,2,1,1
20.386229422,0,42,2,1,1
20.418035177,0,42,2,1,1
20.4180797,0,42,2,1,1
20.422032149,0,42,2,1,1
20.422059347,0,42,2,1,1
20.422072879,0,42,2,1,1
20.422080582,0,42,2,1,1
20.428009695,0,60,2,4,0
20.428051745,0,60,2,0,0
20.450069436,0,42,2,1,1
20.450099963,0,42,2,1,1
20.450110794,0,42,2,1,1
20.450118525,0,42,2,1,1
20.450126303,0,42,2,1,1
20.450130752,0,42,2,1,1
20.482048431,0,42,2,1,1
20.482103829,0,42,2,1,1
20.48603898,0,42,2,1,1
20.486063739,0,42,2,1,1
20.486081542,0,42,2,1,1
20.486085352,0,42,2,1,1
20.51403868,0,42,2,1,1
20.514072598,0,42,2,1,1
20.514086921,0,42,2,1,1
20.514095407,0,42,2,1,1
20.514104762,0,42,2,1,1
20.514110054,0,42,2,1,1
20.54603529,0,42,2,1,1
20.54607332,0,42,2,1,1
20.546103062,0,42,2,1,1
20.55003283,0,42,2,1,1
20.55005938,0,42,2,1,1
20.55010849,0,42,2,1,1
20.578288979,0,42,2,1,1
20.578312037,0,42,2,1,1
20.578319022,0,42,2,1,1
20.582030901,0,42,2,1,1
20.582091233,0,42,2,1,1
20.582096366,0,42,2,1,1
20.610135057,0,42,2,1,1
20.610163716,0,42,2,1,1
20.610168298,0,42,2,1,1
20.614049653,0,42,2,1,1
20.614077313,0,42,2,1,1
20.614085902,0,42,2,1,1
20.64603941,0,42,2,1,1
20.646073199,0,42,2,1,1
20.646084948,0,42,2,1,1
20.646090584,0,42,2,1,1
20.646107129,0,42,2,1,1
20.646113334,0,42,2,1,1
20.674032695,0,42,2,1,1
20.674088216,0,42,2,1,1
20.674098075,0,42,2,1,1
20.674126939,0,42,2,1,1
20.674132637,0,42,2,1,1
20.67803209,0,42,2,1,1
20.678055083,0,42,2,1,1
20.706051981,0,42,2,1,1
20.70607836,0,42,2,1,1
20.71003195,0,42,2,1,1
20.710060255,0,42,2,1,1
20.71021956,0,42,2,1,1
20.710256126,0,42,2,1,1
20.738032443,0,42,2,1,1
20.738055979,0,42,2,1,1
20.738067395,0,42,2,1,1
20.738074644,0,42,2,1,1
20.738078834,0,42,2,1,1
20.738083121,0,42,2,1,1
20.77008789,0,42,2,1,1
20.770177343,0,42,2,1,1
20.770195622,0,42,2,1,1
20.770225853,0,42,2,1,1
20.774100334,0,42,2,1,1
20.774231234,0,42,2,1,1
20.802029964,0,42,2,1,1
20.80206073,0,42,2,1,1
20.802072487,0,42,2,1,1
20.802080856,0,42,2,1,1
20.802088086,0,42,2,1,1
20.802092272,0,42,2,1,1
20.834075131,0,42,2,1,1
20.83410019,0,42,2,1,1
20.834109287,0,42,2,1,1
20.834114593,0,42,2,1,1
20.834128678,0,42,2,1,1
20.834135669,0,42,2,1,1
20.866061068,0,42,2,1,1
20.866095406,0,42,2,1,1
20.866099281,0,42,2,1,1
20.870032321,0,42,2,1,1
20.870054986,0,42,2,1,1
20.870065127,0,42,2,1,1
20.898028131,0,42,2,1,1
20.898048358,0,42,2,1,1
20.8981125,0,42,2,1,1
20.902039085,0,42,2,1,1
20.902052085,0,42,2,1,1
20.9020582,0,42,2,1,1
20.930053959,0,42,2,1,1
20.930082994,0,42,2,1,1
20.930095789,0,42,2,1,1
20.930104369,0,42,2,1,1
20.962035842,0,42,2,1,1
20.962065359,0,42,2,1,1
20.962077284,0,42,2,1,1
20.998037291,0,42,2,1,1
20.998063293,0,42,2,1,1
20.998075746,0,42,2,1,1
21.026033246,0,42,2,1,1
21.026060003,0,42,2,1,1
21.030033167,0,42,2,1,1
21.058049469,0,42,2,1,1
21.058084114,0,42,2,1,1
21.062078975,0,42,2,1,1
21.090087715,0,42,2,1,1
21.090183632,0,42,2,1,1
21.09022336,0,42,2,1,1
21.090285053,0,42,2,1,1
21.122066929,0,42,2,1,1
21.12210104,0,42,2,1,1
21.122113897,0,42,2,1,1
21.154034913,0,42,2,1,1
21.154064278,0,42,2,1,1
21.158068555,0,42,2,1,1
21.186049039,0,42,2,1,1
21.186095177,0,42,2,1,1
21.190087176,0,42,2,1,1
21.218033601,0,42,2,1,1
21.218066246,0,42,2,1,1
21.218073795,0,42,2,1,1
21.25006265,0,42,2,1,1
21.250087555,0,42,2,1,1
21.254035498,0,42,2,1,1
21.282032494,0,42,2,1,1
21.286043753,0,42,2,1,1
21.286091391,0,42,2,1,1
21.314032917,0,42,2,1,1
21.314058517,0,42,2,1,1
21.314090256,0,42,2,1,1
21.346034084,0,42,2,1,1
21.346060265,0,42,2,1,1
21.346067578,0,42,2,1,1
21.378058953,0,42,2,1,1
21.378098987,0,42,2,1,1
21.378109187,0,42,2,1,1
21.410037137,0,42,2,1,1
21.410093186,0,42,2,1,1
21.414152836,0,42,2,1,1
21.435653486,0,60,2,4,0
21.435693031,0,60,2,0,0
21.442180985,0,42,2,1,1
21.442203153,0,42,2,1,1
21.442212257,0,42,2,1,1
21.474082237,0,42,2,1,1
21.474136337,0,42,2,1,1
21.478067805,0,42,2,1,1
21.506047614,0,42,2,1,1
21.506074559,0,42,2,1,1
21.506084846,0,42,2,1,1
21.538175678,0,42,2,1,1
21.538212653,0,42,2,1,1
21.538220189,0,42,2,1,1
21.570029688,0,42,2,1,1
21.570067659,0,42,2,1,1
21.570075002,0,42,2,1,1
21.602029774,0,42,2,1,1
21.602053902,0,42,2,1,1
21.602078926,0,42,2,1,1
21.634036113,0,42,2,1,1
21.63406412,0,42,2,1,1
21.634071035,0,42,2,1,1
21.666045597,0,42,2,1,1
21.666065714,0,42,2,1,1
21.66609544,0,42,2,1,1
21.69806686,0,42,2,1,1
21.698097207,0,42,2,1,1
21.702119464,0,42,2,1,1
21.702167285,0,42,2,1,1
21.730032998,0,42,2,1,1
21.730058913,0,42,2,1,1
21.730089713,0,42,2,1,1
21.762034238,0,42,2,1,1
21.766116925,0,42,2,1,1
21.766143229,0,42,2,1,1
21.794096965,0,42,2,1,1
21.794119191,0,42,2,1,1
21.798074989,0,42,2,1,1
21.826041229,0,42,2,1,1
21.826082636,0,42,2,1,1
21.826102575,0,42,2,1,1
21.862040864,0,42,2,1,1
21.86207977,0,42,2,1,1
21.862088407,0,42,2,1,1
21.890035129,0,42,2,1,1
21.890062792,0,42,2,1,1
21.890438597,0,42,2,1,1
21.922097483,0,42,2,1,1
21.922217349,0,42,2,1,1
21.922240969,0,42,2,1,1
21.954033687,0,42,2,1,1
22.390679198,0,42,0,3,1
22.390691121,0,42,2,0,0
22.441159332,0,60,2,4,0
22.441196131,0,60,2,0,0
23.44543213,0,60,2,4,0
23.445485991,0,60,2,0,0
23.99267364,0,42,3,3,1
23.992689799,0,42,2,4,0
24.450606326,0,60,2,4,0
24.450633957,0,60,2,0,0
24.926283503,0,42,2,1,1
24.936758934,0,42,2,1,1
24.947427372,0,42,2,1,1
24.96848934,0,42,2,1,1
24.989120415,0,42,2,1,1
24.999394781,0,42,2,1,1
25.009897317,0,42,2,1,1
25.020199673,0,42,2,1,1
25.030363465,0,42,2,1,1
25.040703385,0,42,2,1,1
25.051039183,0,42,2,1,1
25.061365326,0,42,2,1,1
25.071718714,0,42,2,1,1
25.082474087,0,42,2,1,1
25.093083155,0,42,2,1,1
25.10356028,0,42,2,1,1
25.114187256,0,42,2,1,1
25.124549471,0,42,2,1,1
25.134823475,0,42,2,1,1
25.145432398,0,42,2,1,1
25.156002193,0,42,2,1,1
25.166307147,0,42,2,1,1
25.176781289,0,42,2,1,1
25.187360537,0,42,2,1,1
25.19797697,0,42,2,1,1
25.208516075,0,42,2,1,1
25.218841172,0,42,2,1,1
25.229198905,0,42,2,1,1
25.239667626,0,42,2,1,1
25.24992351,0,42,2,1,1
25.260211098,0,42,2,1,1
25.270649301,0,42,2,1,1
25.281614023,0,42,2,1,1
25.291973826,0,42,2,1,1
25.302324043,0,42,2,1,1
25.31275772,0,42,2,1,1
25.323149319,0,42,2,1,1
25.333440792,0,42,2,1,1
25.343831922,0,42,2,1,1
25.354135815,0,42,2,1,1
25.364552492,0,42,2,1,1
25.374994041,0,42,2,1,1
25.385413717,0,42,2,1,1
25.396109192,0,42,2,1,1
25.40704999,0,42,2,1,1
25.417626768,0,42,2,1,1
25.428166346,0,42,2,1,1
25.438518253,0,42,2,1,1
25.449083337,0,42,2,1,1
25.454295945,0,60,2,0,0
25.454321269,0,60,2,4,0
25.460123998,0,42,2,1,1
25.470570267,0,42,2,1,1
25.480977271,0,42,2,1,1
25.491442818,0,42,2,1,1
25.502172485,0,42,2,1,1
25.512513445,0,42,2,1,1
25.522810663,0,42,2,1,1
25.533081923,0,42,2,1,1
25.543489529,0,42,2,1,1
25.553994343,0,42,2,1,1
25.564509329,0,42,2,1,1
25.574847765,0,42,2,1,1
25.585177314,0,42,2,1,1
25.595589775,0,42,2,1,1
25.606468677,0,42,2,1,1
25.61714213,0,42,2,1,1
25.627657003,0,42,2,1,1
25.638278751,0,42,2,1,1
25.648679091,0,42,2,1,1
25.65908294,0,42,2,1,1
25.669715272,0,42,2,1,1
25.679985493,0,42,2,1,1
25.690346029,0,42,2,1,1
25.701024442,0,42,2,1,1
25.711253551,0,42,2,1,1
25.721729195,0,42,2,1,1
25.732112825,0,42,2,1,1
25.742460219,0,42,2,1,1
25.753053628,0,42,2,1,1
25.76342191,0,42,2,1,1
25.773918672,0,42,2,1,1
25.784504761,0,42,2,1,1
25.794964002,0,42,2,1,1
25.805457663,0,42,2,1,1
25.815783882,0,42,2,1,1
25.826255807,0,42,2,1,1
25.836874394,0,42,2,1,1
25.847271517,0,42,2,1,1
25.857800617,0,42,2,1,1
25.868116988,0,42,2,1,1
25.878970973,0,42,2,1,1
25.889387974,0,42,2,1,1
25.899786205,0,42,2,1,1
25.910607963,0,42,2,1,1
25.921064062,0,42,2,1,1
25.931612975,0,42,2,1,1
25.942307322,0,42,2,1,1
25.952604945,0,42,2,1,1
25.954024633,0,42,2,1,1
25.954035691,0,42,2,1,1
25.958028069,0,42,2,1,1
25.963038785,0,42,2,1,1
25.973707187,0,42,2,1,1
25.984026804,0,42,2,1,1
25.986028009,0,42,2,1,1
25.994887263,0,42,2,1,1
26.005428351,0,42,2,1,1
26.015875028,0,42,2,1,1
26.018097703,0,42,2,1,1
26.022029656,0,42,2,1,1
26.022064568,0,42,2,1,1
26.026266662,0,42,2,1,1
26.036748355,0,42,2,1,1
26.047094605,0,42,2,1,1
26.050085019,0,42,2,1,1
26.050181204,0,42,2,1,1
26.050204259,0,42,2,1,1
26.057438196,0,42,2,1,1
26.067727011,0,42,2,1,1
26.07809683,0,42,2,1,1
26.082179481,0,42,2,1,1
26.082213945,0,42,2,1,1
26.086059565,0,42,2,1,1
26.088430769,0,42,2,1,1
26.098843786,0,42,2,1,1
26.10952386,0,42,2,1,1
26.118058303,0,42,2,1,1
26.118084528,0,42,2,1,1
26.118099715,0,42,2,1,1
26.119949043,0,42,2,1,1
26.130321261,0,42,2,1,1
26.140747885,0,42,2,1,1
26.146033599,0,42,2,1,1
26.146058328,0,42,2,1,1
26.14606553,0,42,2,1,1
26.146093616,0,42,2,1,1
26.151134346,0,42,2,1,1
26.161702453,0,42,2,1,1
26.172103079,0,42,2,1,1
26.178115872,0,42,2,1,1
26.178127646,0,42,2,1,1
26.178150514,0,42,2,1,1
26.182587877,0,42,2,1,1
26.193160456,0,42,2,1,1
26.203442667,0,42,2,1,1
26.210061729,0,42,2,1,1
26.210134805,0,42,2,1,1
26.210198937,0,42,2,1,1
26.2140153,0,42,2,1,1
26.224490249,0,42,2,1,1
26.23484752,0,42,2,1,1
26.245199458,0,42,2,1,1
26.246022842,0,42,2,1,1
26.246047143,0,42,2,1,1
26.246056373,0,42,2,1,1
26.255620213,0,42,2,1,1
26.266181171,0,42,2,1,1
26.274049154,0,42,2,1,1
26.277193124,0,42,2,1,1
26.278059059,0,42,2,1,1
26.278113912,0,42,2,1,1
26.287520652,0,42,2,1,1
26.297956286,0,42,2,1,1
26.306031679,0,42,2,1,1
26.306073752,0,42,2,1,1
26.306085822,0,42,2,1,1
26.308286291,0,42,2,1,1
26.318620828,0,42,2,1,1
26.329072239,0,42,2,1,1
26.338119996,0,42,2,1,1
26.338147212,0,42,2,1,1
26.339505924,0,42,2,1,1
26.342091529,0,42,2,1,1
26.34992971,0,42,2,1,1
26.36016001,0,42,2,1,1
26.37007217,0,42,2,1,1
26.370096818,0,42,2,1,1
26.37012204,0,42,2,1,1
26.370596468,0,42,2,1,1
26.381071897,0,42,2,1,1
26.391605354,0,42,2,1,1
26.401879498,0,42,2,1,1
26.402027481,0,42,2,1,1
26.402064924,0,42,2,1,1
26.402079489,0,42,2,1,1
26.412211615,0,42,2,1,1
26.422619323,0,42,2,1,1
26.432981247,0,42,2,1,1
26.434023654,0,42,2,1,1
26.434047738,0,42,2,1,1
26.438054635,0,42,2,1,1
26.443249506,0,42,2,1,1
26.453529281,0,42,2,1,1
26.460449993,0,60,2,4,0
26.460476856,0,60,2,0,0
26.464254257,0,42,2,1,1
26.466071926,0,42,2,1,1
26.470029448,0,42,2,1,1
26.470046949,0,42,2,1,1
26.47490168,0,42,2,1,1
26.485295615,0,42,2,1,1
26.495913814,0,42,2,1,1
26.498128564,0,42,2,1,1
26.498140351,0,42,2,1,1
26.498160907,0,42,2,1,1
26.506467165,0,42,2,1,1
26.516796154,0,42,2,1,1
26.527183292,0,42,2,1,1
26.530024694,0,42,2,1,1
26.534023777,0,42,2,1,1
26.534037794,0,42,2,1,1
26.537479564,0,42,2,1,1
26.547880292,0,42,2,1,1
26.558229624,0,42,2,1,1
26.56209679,0,42,2,1,1
26.566219706,0,42,2,1,1
26.566246973,0,42,2,1,1
26.568799383,0,42,2,1,1
26.57917397,0,42,2,1,1
26.589483078,0,42,2,1,1
26.59402928,0,42,2,1,1
26.594052689,0,42,2,1,1
26.594060898,0,42,2,1,1
26.599964226,0,42,2,1,1
26.610251066,0,42,2,1,1
26.621058858,0,42,2,1,1
26.626201795,0,42,2,1,1
26.626226944,0,42,2,1,1
26.626239364,0,42,2,1,1
26.631427671,0,42,2,1,1
26.641786478,0,42,2,1,1
26.652217275,0,42,2,1,1
26.658035821,0,42,2,1,1
26.658071807,0,42,2,1,1
26.662044602,0,42,2,1,1
26.662528033,0,42,2,1,1
26.673181662,0,42,2,1,1
26.683540905,0,42,2,1,1
26.690243702,0,42,2,1,1
26.690281221,0,42,2,1,1
26.69029215,0,42,2,1,1
26.694039465,0,42,2,1,1
26.70432071,0,42,2,1,1
26.715127506,0,42,2,1,1
26.722141196,0,42,2,1,1
26.725891507,0,42,2,1,1
26.726032357,0,42,2,1,1
26.726065898,0,42,2,1,1
26.726092438,0,42,2,1,1
26.736229425,0,42,2,1,1
26.746837093,0,42,2,1,1
26.754046232,0,42,2,1,1
26.754056714,0,42,2,1,1
26.754080123,0,42,2,1,1
26.757299947,0,42,2,1,1
26.767723936,0,42,2,1,1
26.778072652,0,42,2,1,1
26.786022603,0,42,2,1,1
26.786032552,0,42,2,1,1
26.786053385,0,42,2,1,1
26.788411983,0,42,2,1,1
26.798804717,0,42,2,1,1
26.809228149,0,42,2,1,1
26.819769417,0,42,2,1,1
26.822029475,0,42,2,1,1
26.82204719,0,42,2,1,1
26.822057208,0,42,2,1,1
26.830230707,0,42,2,1,1
26.840724267,0,42,2,1,1
26.85012135,0,42,2,1,1
26.85012993,0,42,2,1,1
26.850133836,0,42,2,1,1
26.851077483,0,42,2,1,1
26.861407534,0,42,2,1,1
26.871695218,0,42,2,1,1
26.882037647,0,42,2,1,1
26.882152882,0,42,2,1,1
26.886206621,0,42,2,1,1
26.886245532,0,42,2,1,1
26.892602842,0,42,2,1,1
26.903035247,0,42,2,1,1
26.913357198,0,42,2,1,1
26.914035085,0,42,2,1,1
26.914050038,0,42,2,1,1
26.918048683,0,42,2,1,1
26.923919918,0,42,2,1,1
26.934384207,0,42,2,1,1
26.944763845,0,42,2,1,1
26.94604873,0,42,2,1,1
26.950101243,0,42,2,1,1
26.950127291,0,42,2,1,1
26.955415708,0,42,2,1,1
26.96581812,0,42,2,1,1
26.976214419,0,42,2,1,1
26.978285899,0,42,2,1,1
26.978317222,0,42,2,1,1
26.978325939,0,42,2,1,1
26.978330415,0,42,2,1,1
26.978334867,0,42,2,1,1
26.978340563,0,42,2,1,1
26.986561724,0,42,2,1,1
26.99713445,0,42,2,1,1
